total_demand,rolling_mean_7,rolling_mean_14,rolling_mean_28,rolling_std_7,rolling_std_28
28819,31580.571428571428,30078.714285714286,31864.678571428572,8130.402139647276,6213.38385800614
31184,32199.14285714286,29974.785714285714,31804.14285714286,7651.558782988201,6235.249169123737
31124,33290.42857142857,29687.35714285714,31857.75,6696.741816165606,6222.777262694782
33594,34327.0,30345.571428571428,31870.85714285714,5438.5659261733135,6220.759044517569
41573,34784.857142857145,31072.071428571428,31794.85714285714,5180.5728263893625,6184.861911774985
42526,34653.0,31897.571428571428,31748.035714285714,4958.586223242809,6102.214415804731
31089,34879.57142857143,32597.14285714286,31712.64285714286,5317.014853503891,6033.9179594852785
30298,34272.71428571428,32926.642857142855,31636.785714285714,5495.530660281616,6027.705228588354
30016,34484.0,33341.57142857143,31707.85714285714,5274.9092567234475,5998.6644174891835
28671,34317.142857142855,33803.78571428572,31785.75,5413.349869491521,5960.551780479541
32902,33966.71428571428,34146.857142857145,31748.535714285714,5724.935333384005,5977.20172037758
42390,33867.857142857145,34326.357142857145,31794.464285714286,5738.402780930469,5981.085126879035
40053,33984.57142857143,34318.78571428572,31864.071428571428,5926.46515941116,6095.682667256739
31025,33631.28571428572,34255.42857142857,31952.535714285714,5381.048278117252,6198.750384715506
30254,33622.142857142855,33947.42857142857,32013.071428571428,5386.139725523022,6180.440149305993
31782,33615.857142857145,34049.92857142857,32012.35714285714,5390.689363107828,6180.649733400541
30872,33868.142857142855,34092.642857142855,31890.0,5233.158938556189,6148.873356604087
32848,34182.57142857143,34074.642857142855,32210.10714285714,4925.955672325355,5835.333684573446
40015,34174.857142857145,34021.357142857145,32546.714285714286,4928.337056539174,5575.745596095736
38987,33835.57142857143,33910.07142857143,32903.82142857143,4311.688178936532,5725.839463303511
32623,33683.28571428572,33657.28571428572,33127.21428571428,4067.3986655800013,5839.773050874008
11,33911.57142857143,33766.857142857145,33346.75,3936.057962697494,5694.200185276245
29701,29591.14285714286,31603.5,32472.535714285714,13528.756452196832,8359.645573215914
29086,29293.85714285714,31581.0,32692.39285714286,13495.413226087501,8195.496226312516
32347,29038.714285714286,31610.64285714286,32878.75,13477.475365887174,8045.357587637916
37154,28967.14285714286,31571.0,32948.67857142857,13455.18668802199,8031.412882728491
35699,28558.428571428572,31197.0,32757.89285714286,13102.496223457372,7857.789748322108
35036,28088.714285714286,30886.0,32570.714285714286,12719.674271435922,7716.824917298101
24087,28433.428571428572,31172.5,32559.964285714286,12894.533193788548,7713.037315371093
32184,31872.85714285714,30732.0,32390.964285714286,4580.087896848417,7848.689692398737
36241,32227.571428571428,30760.714285714286,32426.678571428572,4478.882332946597,7845.268600333306
33742,33249.71428571428,31144.214285714286,32609.428571428572,4458.83070300896,7873.347936897606
43287,33449.0,31208.071428571428,32614.714285714286,4442.905880914741,7874.083047648779
43994,34325.142857142855,31441.785714285714,32675.928571428572,5717.2591168779345,7952.576665731596
33517,35510.142857142855,31799.428571428572,32728.35714285714,6805.53758416804,8024.434237420597
31220,35293.142857142855,31863.285714285714,32815.07142857143,6847.2650848975545,8019.179864450774
29532,36312.142857142855,34092.5,32848.0,5244.911229899291,8010.349504558789
29793,35933.28571428572,34080.42857142857,32830.71428571428,5671.2521754983845,8017.206366019523
34476,35012.142857142855,34130.92857142857,32870.78571428572,6118.925543714664,7998.427319292875
45878,35117.0,34283.0,32927.0,6099.7912532588625,8004.183919814827
40207,35487.142857142855,34906.142857142855,33051.57142857143,6724.778817392964,8182.079453286567
30614,34946.142857142855,35228.142857142855,33057.07142857143,6044.247497374989,8187.0104023411595
30901,34531.42857142857,34912.28571428572,33042.392857142855,6254.580504375519,8191.156054343842
28802,34485.857142857145,35399.0,33065.5,6283.822865861501,8183.9080834597935
28370,34381.57142857143,35157.42857142857,32959.07142857143,6384.982141899928,8220.512721364552
32812,34178.28571428572,34595.21428571428,32869.71428571428,6575.240292549159,8257.554412676123
42267,33940.57142857143,34528.78571428572,32868.42857142857,6592.739133752703,8257.560721471147
37041,33424.71428571428,34455.92857142857,32948.857142857145,5564.016945645354,8340.299047459763
30887,32972.42857142857,33959.28571428572,32879.357142857145,5023.211020092732,8296.110419343942
25556,33011.42857142857,33771.42857142857,32817.357142857145,5002.867073227217,8304.57980391403
25594,32247.85714285714,33366.857142857145,33729.67857142857,5733.240660934322,5494.941182265815
24967,31789.571428571428,33085.57142857143,33583.0,6166.4413523831645,5658.83389374852
29852,31303.428571428572,32740.85714285714,33435.892857142855,6599.869464798613,5830.987911592021
40693,30880.571428571428,32410.571428571428,33346.78571428572,6581.905267654735,5867.195742286675
38427,30655.714285714286,32040.214285714286,33473.17857142857,6140.140272943997,5989.102134238372
27796,30853.714285714286,31913.071428571428,33570.607142857145,6397.3238601331395,6048.54613286768
25549,30412.14285714286,31711.785714285714,33312.03571428572,6500.488787482885,6137.677305168541
23523,30411.14285714286,31329.5,33364.25,6501.360817259007,6062.044439546534
26751,30115.285714285714,30952.428571428572,33054.92857142857,6797.488279119144,6339.13334962585
39076,30370.14285714286,30836.785714285714,32716.0,6602.953743807188,6415.711461370096
51032,31687.85714285714,31284.214285714286,32906.5,7359.380282527689,6525.55473163436
41558,33164.857142857145,31910.285714285714,33183.107142857145,10023.268186717209,7119.025085872394
28992,33612.142857142855,32232.928571428572,33096.107142857145,10361.384068237405,6995.83337549751
31633,33783.0,32097.571428571428,32934.5,10258.846068962472,7037.888880118023
31937,34652.142857142855,32531.64285714286,32949.25,9686.755690607866,7034.5945610880035
29699,35854.142857142855,32984.71428571428,33035.142857142855,8528.38365750063,7005.9486296331215
35546,36275.28571428572,33322.71428571428,33031.78571428572,8064.087171203067,7007.5820860780295
45852,35771.0,33729.42857142857,33070.0,7969.574852734199,7018.658228844979
43910,35031.0,34097.92857142857,33069.07142857143,6402.86368223886,7016.902465969669
36617,35367.0,34489.57142857143,33201.32142857143,6848.657045971374,7189.196710154869
36141,36456.28571428572,35119.642857142855,33415.71428571428,6245.540961739172,7198.684189731624
38551,37100.28571428572,35876.21428571428,33602.857142857145,5887.456431948789,7198.999995957697
30209,38045.142857142855,36949.642857142855,33951.03571428572,5433.97685642756,7193.960226427303
38260,38118.0,37196.642857142855,34016.71428571428,5305.319720180227,7149.376584358493
45157,38505.71428571428,37138.357142857145,34211.28571428572,5183.808564954446,7189.397856912185
44653,38406.42857142857,36718.71428571428,34314.5,5023.841685972412,7328.727748211648
34638,38512.57142857143,36939.78571428572,34586.357142857145,5165.355807594232,7570.7971213677365
28248,38229.857142857145,37343.07142857143,34720.32142857143,5337.680908052704,7536.019894866258
30201,37102.28571428572,37101.28571428572,34816.46428571428,6548.781711491217,7431.216512155263
31408,35909.42857142857,36977.28571428572,34981.0,6986.747761706751,7268.682380979065
32563,36080.71428571428,37099.357142857145,35211.03571428572,6836.79344220875,7038.2961663035385
43031,35266.857142857145,36886.28571428572,35307.857142857145,6873.123390632325,6980.2522914941965
44142,34963.142857142855,36684.78571428572,35391.357142857145,6393.489434014668,7060.5787309450025
32020,34890.142857142855,36701.357142857145,35595.46428571428,6266.059724914098,7232.104337385164
27328,34516.142857142855,36373.0,35746.32142857143,6361.027679774491,7106.348429676676
27884,34384.71428571428,35743.5,35809.857142857145,6519.648602859053,7019.219164731899
30374,34053.71428571428,34981.57142857143,35965.607142857145,6819.381709859189,6780.822480098829
39451,33906.0,34993.357142857145,36095.0,6896.998840075308,6631.396255412293
49772,34890.0,35078.42857142857,36108.392857142855,7159.80844715835,6638.01507781357
48247,35853.0,35408.07142857143,36063.392857142855,8720.508414077702,6536.594998413188
35817,36439.42857142857,35664.78571428572,36302.28571428572,9476.110556853704,6859.118353112916
31236,36981.857142857145,35749.0,36546.03571428572,9287.774175918417,6709.347418076879
32028,37540.142857142855,35962.42857142857,36531.857142857145,8710.268182411128,6720.5246307240905
29770,38132.142857142855,36092.92857142857,36535.107142857145,8061.244805209899,6718.241907034045
34292,38045.857142857145,35975.92857142857,36537.642857142855,8160.744888970426,6715.579014303559
44889,37308.857142857145,36099.42857142857,36492.857142857145,8245.214539933067,6726.609501542605
44108,36611.28571428572,36232.142857142855,36458.46428571428,7148.703512159517,6679.279665542457
36438,36020.0,36229.71428571428,36465.53571428572,6123.551774365372,6687.560555528623
33792,36108.71428571428,36545.28571428572,36459.142857142855,6124.618919146061,6687.495958956391
31808,36473.857142857145,37007.0,36375.25,5855.997735330026,6706.34202674077
33167,36442.42857142857,37287.28571428572,36134.42857142857,5884.356658608842,6746.268260242349
37501,36927.71428571428,37486.78571428572,36240.07142857143,5358.98829737745,6672.802992183019
43652,37386.142857142855,37347.5,36212.96428571428,5231.683968174778,6665.8314725845985
42570,37209.42857142857,36910.357142857145,36159.21428571428,4949.286273701237,6596.749852696213
31365,36989.71428571428,36504.857142857145,36084.82142857143,4614.833428351282,6508.571983409834
29012,36265.0,36186.857142857145,35967.92857142857,5089.804711381365,6564.668567575693
29456,35582.142857142855,36028.0,35995.21428571428,5754.170876519959,6532.903559317542
29642,35246.142857142855,35844.28571428572,35968.607142857145,6071.217544792025,6558.841820407943
33168,34742.57142857143,35835.142857142855,35905.53571428572,6409.193757333889,6612.592921602334
40620,34123.57142857143,35754.857142857145,35927.142857142855,6306.805949584497,6602.2467652463765
40633,33690.42857142857,35449.92857142857,35841.03571428572,5608.834574643331,6521.393287180627
29667,33413.71428571428,35201.71428571428,35715.71428571428,5124.624627368208,6388.324308525623
28632,33171.142857142855,34718.07142857143,35631.67857142857,5275.721386015123,6453.880446582736
28258,33116.857142857145,34349.5,35678.25,5327.352952094565,6396.188561977381
29654,32945.71428571428,34095.92857142857,35691.607142857145,5481.571025241041,6379.678212825961
38067,32947.42857142857,33845.0,35665.892857142855,5480.367379934289,6403.312744135355
46410,33647.28571428572,33885.42857142857,35616.46428571428,5815.773371165873,6378.305391351517
34448,34474.42857142857,34082.42857142857,35496.392857142855,7215.934840271752,6128.719861132771
34522,33590.857142857145,33502.28571428572,35003.57142857143,6696.094643610605,5597.199348805123
34642,34284.42857142857,33727.78571428572,34957.32142857143,6469.533518916264,5595.579095265797
35594,35143.0,34129.92857142857,35078.96428571428,5974.209543250614,5548.508391364976
32174,36191.0,34568.357142857145,35206.32142857143,5152.008119817615,5516.7195301500105
38056,36551.0,34749.21428571428,35292.17857142857,4686.07593479519,5447.24949318509
46821,36549.42857142857,35098.357142857145,35426.607142857145,4685.4846372295615,5468.057386374776
46444,36608.142857142855,35541.28571428572,35495.607142857145,4829.989248731003,5602.4220776592065
35017,38321.857142857145,35956.357142857145,35579.03571428572,5937.071793080345,5750.850825825633
33750,38392.57142857143,36338.5,35528.28571428572,5887.006762272946,5749.259693774054
31441,38265.142857142855,36704.07142857143,35526.78571428572,5990.466159617597,5749.734933388904
32692,37671.857142857145,36931.42857142857,35513.67857142857,6484.392992115016,5758.93722868796
36082,37745.857142857145,37148.42857142857,35496.71428571428,6413.765493804996,5766.8001837924185
43645,37463.857142857145,37006.642857142855,35446.03571428572,6441.194129159878,5754.75668940336
43990,37010.142857142855,36809.142857142855,35445.78571428572,5746.6410313205615,5754.387140242501
34102,36659.57142857143,37490.71428571428,35496.5,5115.397373197337,5825.31951436523
31039,36528.857142857145,37460.71428571428,35594.25,5175.700739306427,5776.180902990659
28815,36141.57142857143,37203.357142857145,35666.642857142855,5508.989951498757,5702.867129554607
28474,35766.42857142857,36719.142857142855,35643.75,5953.8779199538785,5729.944008678663
32829,35163.857142857145,36454.857142857145,35602.03571428572,6504.8409006567745,5779.294346788827
40857,34699.142857142855,36081.5,35589.92857142857,6544.394380653106,5784.934641767677
39931,34300.857142857145,35655.5,35598.392857142855,5968.738153316606,5792.735152210111
29951,33721.0,35190.28571428572,35573.32142857143,4986.989572878638,5771.618587110488
27059,33128.0,34828.42857142857,35583.46428571428,5177.299585691398,5761.0945300231215
27607,32559.428571428572,34350.5,35527.28571428572,5642.583801095144,5838.540348137135
27476,32386.85714285714,34076.642857142855,35504.03571428572,5792.665604842403,5869.772589967724
31206,32244.285714285714,33704.07142857143,35426.25,5915.990047159955,5963.845513220095
35329,32012.428571428572,33355.78571428572,35181.21428571428,5921.056658433643,5992.2078992585375
38902,31222.714285714286,32761.785714285714,34785.46428571428,4809.038944677935,5574.505143173676
27445,31075.714285714286,32398.35714285714,34944.53571428572,4504.57285116237,5627.812498404303
28144,30717.714285714286,31922.85714285714,34691.78571428572,4704.023374172629,5803.661592331759
31358,30872.714285714286,31716.071428571428,34459.71428571428,4579.604339324788,5934.17656840218
31741,31408.571428571428,31897.714285714286,34308.42857142857,4347.360649756137,5958.135965207081
36950,32017.85714285714,32131.071428571428,34292.96428571428,3988.400992401704,5964.439624618078
40812,32838.42857142857,32425.428571428572,34253.46428571428,4366.493896982029,5942.216493071339
43203,33621.71428571428,32422.214285714286,34038.857142857145,5283.271609974467,5568.263767660736
35368,34236.142857142855,32655.928571428572,33923.107142857145,6174.608150281606,5329.404652590959
31673,35368.0,33042.857142857145,33935.642857142855,5399.8223736218215,5332.4848992808365
31346,35872.142857142855,33372.42857142857,33861.46428571428,4737.021195806907,5349.581814615962
32938,35870.42857142857,33639.5,33858.07142857143,4738.928882393261,5351.203678568381
33497,36041.42857142857,34029.642857142855,33866.857142857145,4584.156623892887,5349.41993888493
45385,35548.142857142855,34193.28571428572,33774.53571428572,4655.324028413482,5332.052675979295
37390,36201.42857142857,34911.57142857143,33836.67857142857,5716.938891199937,5459.954897748671
34609,35371.0,34803.57142857143,33600.96428571428,4893.2565843209295,5138.382599555814
32885,35262.57142857143,35315.28571428572,33619.07142857143,4901.736048148087,5141.10617819256
34611,35435.71428571428,35653.92857142857,33685.0,4773.539417605002,5118.581444111247
31937,35902.142857142855,35886.28571428572,33892.0,4456.298405200282,5030.784696910278
34682,35759.142857142855,35900.28571428572,34015.67857142857,4581.568960831787,4934.295920006262
40830,35928.42857142857,35738.28571428572,34081.857142857145,4505.311452687193,4930.21525872395
42673,35277.71428571428,35739.57142857143,34080.892857142855,2983.891291266387,4928.843499986024
33646,36032.42857142857,35701.71428571428,34178.82142857143,4075.5978644097154,5074.469445382086
30286,35894.857142857145,35578.71428571428,34310.78571428572,4147.276191613467,5008.0612819965345
28935,35523.57142857143,35479.642857142855,34426.03571428572,4557.676047327308,4870.230403570493
30902,34712.71428571428,35307.42857142857,34473.46428571428,5205.9025382824275,4807.425325258467
35081,34564.857142857145,35162.0,34595.82142857143,5311.504006354886,4664.1969183190695
39143,34621.857142857145,35275.142857142855,34734.21428571428,5315.110329007668,4617.142072250309
36049,34380.857142857145,34829.28571428572,34870.42857142857,5016.564476098892,4691.00843954625
36277,33434.57142857143,34733.5,34768.53571428572,3622.853058808011,4630.794216195672
29298,33810.42857142857,34852.642857142855,35083.96428571428,3781.4504208986446,4408.9568387640875
26967,33669.28571428572,34596.42857142857,35125.17857142857,3949.6238096932093,4346.633555204242
28125,33388.142857142855,34050.42857142857,34968.357142857145,4388.451755405782,4561.483954561808
36086,32991.42857142857,33778.142857142855,34839.21428571428,4760.412162027703,4705.164186981682
44808,33135.0,33878.42857142857,34808.357142857145,4848.280073043117,4693.6276281964765
47502,33944.28571428572,34162.57142857143,34951.07142857143,6279.771485075086,4937.358087438853
39245,35580.42857142857,34507.5,35104.607142857145,8136.914133690225,5259.784760694674
33809,36004.42857142857,34907.42857142857,35243.07142857143,8255.721952220838,5317.687870776663
35911,36648.857142857145,35159.07142857143,35319.357142857145,7808.951859427562,5279.761920939134
34166,37926.57142857143,35657.357142857145,35482.392857142855,6598.693983335963,5222.696680616711
37602,38789.57142857143,35890.5,35526.25,5386.933043861554,5205.667265195296
44647,39006.142857142855,36070.57142857143,35672.857142857145,5289.722596021176,5204.205192201747
48164,38983.142857142855,36463.71428571428,35646.5,5260.560978595694,5154.830043539527
36769,39077.71428571428,37329.07142857143,36031.28571428572,5442.05254520404,5666.515349987162
34625,38724.0,37364.21428571428,36108.42857142857,5509.4161215141385,5661.135846169299
33942,38840.57142857143,37744.71428571428,36170.57142857143,5395.545225990991,5633.926118900338
34188,38559.28571428572,38242.92857142857,36146.67857142857,5620.3678917038105,5642.197556203383
39767,38562.42857142857,38676.0,36227.07142857143,5617.507183117869,5595.840657253883
46309,38871.71428571428,38938.92857142857,36408.67857142857,5615.41460963437,5626.271241065635
39690,39109.142857142855,39046.142857142855,36604.357142857145,5926.803169460218,5875.495933137675
34118,37898.57142857143,38488.142857142855,36497.82142857143,4450.665675197463,5787.7718674074695
31177,37519.857142857145,38121.92857142857,36514.67857142857,4670.17784916775,5779.84010450097
31070,37027.28571428572,37933.92857142857,36546.5,5180.357443082014,5746.634818808364
31771,36617.0,37588.142857142855,36622.75,5564.898082325199,5655.339146427118
36703,36271.71428571428,37417.07142857143,36653.78571428572,5810.3021067263435,5625.085252734309
42276,35834.0,37352.857142857145,36711.71428571428,5615.239561526594,5616.633952144366
43275,35257.857142857145,37183.5,36823.607142857145,4446.640058462554,5697.488539239179
34118,35770.0,36834.28571428572,37081.67857142857,5187.007872238744,5823.365363096864
31603,35770.0,36644.92857142857,37004.57142857143,5187.007872238744,5848.653472309102
30356,35830.857142857145,36429.07142857143,37086.892857142855,5126.282260032493,5751.58001054708
31457,35728.857142857145,36172.92857142857,37207.92857142857,5242.583505250425,5563.307895079114
36753,35684.0,35977.857142857145,37326.92857142857,5283.277644291155,5394.914401741354
44949,35691.142857142855,35762.57142857143,37350.75,5284.918461325319,5390.703036847916
44823,36073.0,35665.42857142857,37355.78571428572,5900.692755939766,5397.988153055633
38716,36294.142857142855,36032.07142857143,37260.107142857145,6235.121181088396,5232.699029778347
37242,36951.0,36360.5,37241.21428571428,6209.8038347975735,5226.218045919241
43999,37756.57142857143,36793.71428571428,37363.82142857143,5749.0715440884505,5182.804839463678
36783,39705.57142857143,37717.21428571428,37652.67857142857,5097.715039019686,5322.343573565993
40807,40466.42857142857,38075.21428571428,37746.142857142855,3923.653903236213,5281.670006059629
41832,41045.57142857143,38368.357142857145,37860.607142857145,3567.1873073493175,5313.066488066342
44624,40600.28571428572,38336.642857142855,37760.07142857143,3171.2960397018096,5205.438978383266
37460,40571.857142857145,38433.0,37633.642857142855,3127.725873994867,4981.567105910317
37253,40392.42857142857,38671.71428571428,37658.32142857143,3284.054955749183,4978.835889922756
34579,40394.0,39075.28571428572,37752.17857142857,3282.2983817237705,4944.186163443173
36361,39048.28571428572,39376.92857142857,37774.92857142857,3482.8739911307594,4927.441992281741
41279,38988.0,39727.21428571428,37852.53571428572,3531.926103417209,4885.791876240367
45185,39055.42857142857,40050.5,37906.53571428572,3576.662916609208,4915.997381807313
46672,39534.42857142857,40067.357142857145,37866.392857142855,4183.525541021686,4848.975961683454
37624,39827.0,40199.42857142857,38115.75,4644.949192402412,5118.273346187769
33937,39850.42857142857,40121.42857142857,38240.96428571428,4631.414393650616,5059.396490741651
32467,39376.71428571428,39885.357142857145,38339.53571428572,5088.404488451669,4942.202114383609
33921,39075.0,39061.642857142855,38389.42857142857,5468.699266431327,4872.658384850057
36194,38726.42857142857,38857.21428571428,38466.21428571428,5741.478260783324,4780.569316453618
41527,38000.0,38527.71428571428,38448.03571428572,5686.110562883319,4788.483642163734
42039,37477.42857142857,38505.92857142857,38421.28571428572,5048.020366346353,4768.357181633946
32203,36815.57142857143,38321.28571428572,38377.142857142855,3788.0615912426238,4727.304334938897
31304,36041.142857142855,37945.78571428572,38308.75,4133.613126090842,4804.429820295845
31468,35665.0,37520.857142857145,38298.07142857143,4463.617105741343,4820.192811024219
31816,35522.28571428572,37298.642857142855,38337.78571428572,4596.888430024738,4756.493420166214
36843,35221.57142857143,36974.0,38350.607142857145,4784.13582782175,4737.705628014966
41672,35314.28571428572,36657.142857142855,38353.82142857143,4812.327493506857,4736.61199478628
40480,35335.0,36406.21428571428,38236.78571428572,4843.736230087962,4606.310963571774
31763,35112.28571428572,35963.92857142857,38081.67857142857,4508.341924118223,4446.675329439913
30162,35049.42857142857,35545.28571428572,37833.357142857145,4558.453606840195,4601.391240614754
31255,34886.28571428572,35275.642857142855,37580.5,4731.972975207629,4824.226765906505
37309,34855.857142857145,35189.07142857143,37125.357142857145,4758.229482646241,4797.336809138725
41663,35640.57142857143,35431.07142857143,37144.142857142855,4624.414011783656,4796.976391160828
47105,36329.142857142855,35821.71428571428,37174.71428571428,5161.009701875898,4823.837053150093
44439,37105.28571428572,36220.142857142855,37363.03571428572,6366.217053433578,5107.00735360624
39149,37670.857142857145,36391.57142857143,37356.42857142857,6871.776685073789,5097.376219982411
36694,38726.0,36887.71428571428,37416.75,6361.560788569617,5108.628500625902
35079,39659.142857142855,37272.71428571428,37396.78571428572,5283.754549830727,5110.384100641018
34886,40205.42857142857,37530.642857142855,37414.642857142855,4392.559385185439,5101.038305448278
40699,39859.28571428572,37749.92857142857,37361.96428571428,4740.530656452045,5119.903605010843
44912,39721.57142857143,38025.357142857145,37341.25,4693.164598901334,5104.619452025769
47520,39408.28571428572,38256.78571428572,37331.5,4161.194929115317,5089.320528758657
38753,39848.42857142857,38759.642857142855,37361.78571428572,4882.434531294885,5149.134636804165
35144,39791.857142857145,39258.92857142857,37402.107142857145,4894.169368700226,5155.680293073979
33732,39570.42857142857,39614.78571428572,37445.21428571428,5088.876852415216,5130.620173018873
37643,39378.0,39791.71428571428,37490.392857142855,5307.779228013645,5090.573360265348
38025,39771.857142857145,39815.57142857143,37623.32142857143,5013.006730116192,5042.281472549162
44431,39389.857142857145,39555.71428571428,37688.71428571428,5032.425969933082,5034.925861803953
44894,39321.142857142855,39364.71428571428,37792.42857142857,4947.017196539439,5145.611977630889
35237,38946.0,39397.21428571428,37894.392857142855,4275.672032947938,5259.8956146471155
31625,38443.71428571428,39117.78571428572,38002.75,4502.621892271409,5168.7686736641335
32633,37941.0,38755.71428571428,38014.21428571428,5090.502954849671,5153.694621208855
31793,37784.0,38581.0,38055.82142857143,5256.202082619469,5103.344640771051
37113,36948.28571428572,38360.07142857143,38055.0,5726.389692010307,5104.387938060944
44836,36818.0,38103.92857142857,38064.642857142855,5708.155423018309,5102.268102878427
48577,36875.857142857145,38098.5,38177.642857142855,5799.502174858672,5218.824525051618
34200,37402.0,38174.0,38466.82142857143,6739.110945320108,5564.037290217511
32963,37253.857142857145,37848.78571428572,38553.857142857145,6805.704137671853,5473.614262070985
32456,37445.0,37693.0,38653.892857142855,6637.98822435432,5338.492125430197
31710,37419.71428571428,37601.857142857145,38696.78571428572,6659.675009945695,5281.362046242604
41621,37407.857142857145,37178.07142857143,38496.82142857143,6671.426220046487,5439.48125967343
47972,38051.857142857145,37434.92857142857,38495.32142857143,6853.320932914475,5438.581528395534
44741,38499.857142857145,37687.857142857145,38526.28571428572,7447.457718993131,5491.625239143288
47072,37951.857142857145,37676.92857142857,38537.07142857143,6684.418285050969,5503.950822943049
37799,39790.71428571428,38522.28571428572,38820.03571428572,7228.640852292246,5735.375731061987
33328,40481.57142857143,38963.28571428572,38859.5,6677.421529730921,5723.995357427505
35425,40606.142857142855,39012.92857142857,38796.96428571428,6508.749378812356,5776.1551000140025
38684,41136.857142857145,39272.357142857145,38816.21428571428,5772.2640107260795,5763.5227612153485
47600,40717.28571428572,39384.57142857143,38744.25,5837.57974147634,5751.711002276061
51740,40664.142857142855,39582.0,38840.25,5761.729064224,5879.480845215761
39765,41664.0,39807.92857142857,38990.96428571428,7050.307061870879,6157.721563251205
34663,40620.142857142855,40205.42857142857,39027.107142857145,6645.465256563323,6159.242884804992
36195,40172.142857142855,40326.857142857145,39009.92857142857,6965.355062224533,6171.133564928751
36767,40581.71428571428,40593.92857142857,39097.892857142855,6568.842610239265,6110.3696095958685
40971,40773.42857142857,40955.142857142855,39066.607142857145,6410.944050531667,6120.32919315125
49166,41100.142857142855,40908.71428571428,39171.82142857143,6344.647992036823,6127.0783325217
50970,41323.857142857145,40994.0,39340.92857142857,6633.085265761089,6339.2759367388435
36775,41213.857142857145,41438.92857142857,39557.92857142857,6434.985895570417,6633.566528165494
32571,40786.71428571428,40703.42857142857,39612.857142857145,6643.058650809503,6602.758456743283
31281,40487.857142857145,40330.0,39646.642857142855,7001.836007519045,6562.670099181242
30823,39785.857142857145,40183.78571428572,39598.357142857145,7714.08033897692,6620.900577739948
36281,38936.71428571428,39855.07142857143,39563.71428571428,8398.553619806315,6665.6400590509775
46001,38266.71428571428,39683.42857142857,39534.0,8396.293005731464,6678.810994203685
46210,37814.57142857143,39569.21428571428,39575.607142857145,7773.674932255713,6716.586304119643
32784,37134.57142857143,39174.21428571428,39491.07142857143,6541.677304207301,6613.197668459347
31064,36564.42857142857,38675.57142857143,39440.5,6748.876347391537,6660.4029268617
29959,36349.142857142855,38418.5,39372.67857142857,6919.378571051291,6738.021102247927
30648,36160.28571428572,37973.07142857143,39283.5,7096.536519417664,6848.571867888179
35502,36135.28571428572,37536.0,39245.57142857143,7118.746184413042,6894.853063879355
44441,36024.0,37145.357142857145,39027.03571428572,7122.17675059154,6913.720692470287
44396,35801.142857142855,36807.857142857145,38900.92857142857,6773.848153710255,6775.338591668006
32893,35542.0,36338.28571428572,38888.607142857145,6329.392940875138,6764.629897840804
36730,35557.57142857143,36061.0,38382.21428571428,6321.606200356123,6659.232295632551
33900,36367.0,36358.07142857143,38344.03571428572,6005.17016134153,6665.760991159949
37215,36930.0,36545.142857142855,38364.46428571428,5464.693556519581,6650.678419764522
37334,37868.142857142855,37001.71428571428,38428.392857142855,4719.360317831615,6629.947540931411
48777,38129.857142857145,37076.92857142857,38380.17857142857,4615.939537030755,6632.92793319293
49888,38749.28571428572,37275.21428571428,38422.21428571428,5754.515204436869,6696.942648796513
37003,39533.857142857145,37537.92857142857,38356.07142857143,6910.901760469248,6568.449932307266
34544,40121.0,37839.28571428572,38257.42857142857,6409.036277007627,6567.246739345915
34746,39808.71428571428,38087.857142857145,38253.17857142857,6650.512103446999,6569.697078836419
34019,39929.57142857143,38429.78571428572,38201.42857142857,6531.867952766708,6592.178442998827
38093,39473.0,38670.57142857143,38103.28571428572,6856.852387697032,6634.6438563444335
46581,39581.42857142857,38855.642857142855,38000.5,6823.309677303293,6610.821596835375
46343,39267.71428571428,39008.5,37908.17857142857,6365.1640385849505,6465.572410588308
36836,38761.28571428572,39147.57142857143,37742.92857142857,5455.361115889741,6171.824689239711
33213,38737.42857142857,39429.21428571428,37745.107142857145,5464.6890993340885,6171.481125661116
32677,38547.28571428572,39178.0,37768.03571428572,5654.767154483767,6152.710125429769
30538,38251.71428571428,39090.642857142855,37817.892857142855,5933.7634688923845,6103.657503007605
34337,37754.42857142857,38613.71428571428,37807.71428571428,6469.309078439585,6115.979542738483
42043,37217.857142857145,38399.642857142855,37738.28571428572,6591.163084731231,6144.918369449316
43352,36569.57142857143,37918.642857142855,37596.92857142857,5676.445832183569,5991.411179399624
31859,36142.28571428572,37451.78571428572,37494.857142857145,4874.006624064898,5862.193185301797
28957,35431.28571428572,37084.357142857145,37461.82142857143,5113.092564332129,5892.253213321205
29525,34823.28571428572,36685.28571428572,37386.57142857143,5646.09347880714,5989.635526094191
29260,34373.0,36312.357142857145,37371.07142857143,5962.608741146775,6010.095124215281
33877,34190.42857142857,35972.42857142857,37321.5,6117.167586858661,6072.995956600728
42454,34124.71428571428,35671.28571428572,37263.46428571428,6117.801367438184,6098.737722963005
40665,34183.42857142857,35376.5,37192.5,6207.771764950305,6023.220145895868
32058,33799.57142857143,34970.92857142857,37059.25,5599.631293134178,5897.923593347313
29529,33828.0,34629.642857142855,37029.42857142857,5588.631615461272,5921.831970226596
31136,33909.71428571428,34366.5,36772.25,5509.156611626548,6089.31475573766
27034,34139.857142857145,34256.42857142857,36673.53571428572,5326.0656344864055,6159.599587047138
39727,33821.857142857145,34006.142857142855,36309.92857142857,5718.0151401388475,6421.3866964869885
