item_id,store_id,dept_id,cat_id,state_id,mean_demand,std_demand,total_demand,zero_days,zero_percentage,cv
FOODS_2_292,TX_2,FOODS_2,FOODS,TX,0.4009409304756926,1.0348221367812738,767,1559,81.49503397804494,2.580984025635693
FOODS_2_293,TX_2,FOODS_2,FOODS,TX,2.150026136957658,1.783810049948026,4113,336,17.564035546262417,0.8296690069415449
FOODS_2_294,TX_2,FOODS_2,FOODS,TX,3.231050705697857,3.4068503770601053,6181,583,30.475692629377942,1.054409443668659
FOODS_2_295,TX_2,FOODS_2,FOODS,TX,0.7882906429691584,1.098510238429476,1508,1029,53.78985886042864,1.393534539864448
FOODS_2_296,TX_2,FOODS_2,FOODS,TX,0.41505488761108206,0.9380514889040779,794,1460,76.3199163617355,2.260066118732369
FOODS_2_297,TX_2,FOODS_2,FOODS,TX,1.4171458442237324,1.8807433121028816,2711,928,48.51019341348667,1.3271346204547445
FOODS_2_298,TX_2,FOODS_2,FOODS,TX,0.5917407213800313,0.9216564311558345,1132,1185,61.94458964976477,1.5575342339232434
FOODS_2_299,TX_2,FOODS_2,FOODS,TX,1.8562467328802927,2.1702471577453997,3551,604,31.57344485101934,1.1691587757721627
FOODS_2_300,TX_2,FOODS_2,FOODS,TX,0.31364349189754315,0.7821939376517079,600,1559,81.49503397804494,2.493895004546195
FOODS_2_301,TX_2,FOODS_2,FOODS,TX,0.26084683742812337,0.8764818379170296,499,1693,88.49973863042342,3.360139791453462
FOODS_2_302,TX_2,FOODS_2,FOODS,TX,0.6131730266596969,1.139291611672307,1173,1308,68.3742812336644,1.8580263027528758
FOODS_2_303,TX_2,FOODS_2,FOODS,TX,0.7041296393099843,1.228270839494051,1347,1242,64.92420282279143,1.7443816747974161
FOODS_2_304,TX_2,FOODS_2,FOODS,TX,1.039205436487193,1.2941087125780415,1988,889,46.47151071615264,1.245286703803719
FOODS_2_305,TX_2,FOODS_2,FOODS,TX,0.18818609513852588,0.5135471268958177,360,1616,84.47464715107161,2.728932371532498
FOODS_2_306,TX_2,FOODS_2,FOODS,TX,0.7156299006795609,1.0050350922206974,1369,1051,54.9398849973863,1.4044062318613544
FOODS_2_307,TX_2,FOODS_2,FOODS,TX,0.4960794563512807,1.010980663332968,949,1401,73.23575535807632,2.0379409999536016
FOODS_2_308,TX_2,FOODS_2,FOODS,TX,0.5358076319916362,1.0056839450268922,1025,1307,68.32200731834814,1.8769496456940924
FOODS_2_309,TX_2,FOODS_2,FOODS,TX,0.7522216414009409,1.1675872419591466,1439,1126,58.86042864610559,1.5521851243001026
FOODS_2_310,TX_2,FOODS_2,FOODS,TX,0.10193413486670151,0.41865672551448196,195,1780,93.04756926293778,4.107129825175405
FOODS_2_311,TX_2,FOODS_2,FOODS,TX,1.3925771040250914,1.5324547873085963,2664,692,36.17354939884997,1.1004451982437482
FOODS_2_312,TX_2,FOODS_2,FOODS,TX,0.4647151071615264,0.9067010729201893,889,1370,71.61526398327234,1.9510901602883264
FOODS_2_313,TX_2,FOODS_2,FOODS,TX,0.3230527966544694,0.6264536950514991,618,1431,74.80397281756403,1.9391681531286695
FOODS_2_314,TX_2,FOODS_2,FOODS,TX,0.4066910611604809,0.7430269830218278,778,1353,70.72660742289597,1.8270059364020006
FOODS_2_315,TX_2,FOODS_2,FOODS,TX,2.4903293256664925,3.1657548403942117,4764,771,40.30318870883429,1.27121935551514
FOODS_2_316,TX_2,FOODS_2,FOODS,TX,0.8515420805018296,1.5282962097854098,1629,1262,65.96968112911658,1.7947395023446833
FOODS_2_317,TX_2,FOODS_2,FOODS,TX,0.516466283324621,0.8364509954694147,988,1243,64.97647673810768,1.6195655408228649
FOODS_2_318,TX_2,FOODS_2,FOODS,TX,1.6816518557239937,2.5625160454784934,3217,1004,52.48301097752221,1.5238088887163066
FOODS_2_319,TX_2,FOODS_2,FOODS,TX,0.34866701515943543,0.7362544800954507,667,1442,75.37898588604286,2.111626417425183
FOODS_2_320,TX_2,FOODS_2,FOODS,TX,0.869315211709357,2.568245172316967,1663,1420,74.2289597490852,2.9543313377284175
FOODS_2_321,TX_2,FOODS_2,FOODS,TX,0.7119707266074229,1.051571813751836,1362,1081,56.50810245687402,1.4769874300347006
FOODS_2_322,TX_2,FOODS_2,FOODS,TX,2.4411918452692105,2.085719787182538,4670,374,19.55044432828019,0.8543858571477935
FOODS_2_323,TX_2,FOODS_2,FOODS,TX,0.1860951385258756,0.474093569563267,356,1615,84.42237323575536,2.5475870746475553
FOODS_2_324,TX_2,FOODS_2,FOODS,TX,0.21066387872451647,0.7325738630965973,403,1691,88.3951907997909,3.4774535982724335
FOODS_2_325,TX_2,FOODS_2,FOODS,TX,2.843700993204391,2.96283345994758,5440,522,27.28698379508625,1.0418934575146546
FOODS_2_326,TX_2,FOODS_2,FOODS,TX,8.62205959226346,5.967999964823132,16494,136,7.109252483010978,0.692178000042843
FOODS_2_327,TX_2,FOODS_2,FOODS,TX,1.104025091479352,1.519795978172638,2112,990,51.75117616309461,1.3765955048505
FOODS_2_328,TX_2,FOODS_2,FOODS,TX,0.196549921589127,0.5583603974238692,376,1645,85.99059069524307,2.8408070219996326
FOODS_2_329,TX_2,FOODS_2,FOODS,TX,0.22007318348144275,0.5903465003345864,421,1603,83.79508625196027,2.682500843563097
FOODS_2_330,TX_2,FOODS_2,FOODS,TX,0.8562467328802927,1.163304846131252,1638,996,52.06481965499216,1.3586093837906503
FOODS_2_331,TX_2,FOODS_2,FOODS,TX,0.2728698379508625,0.686679119893351,522,1565,81.80867746994251,2.5165079623677786
FOODS_2_332,TX_2,FOODS_2,FOODS,TX,0.46366962885520124,0.8574449490134223,887,1322,69.106116048092,1.849258384963559
FOODS_2_333,TX_2,FOODS_2,FOODS,TX,1.5175117616309461,1.6777000588424824,2903,685,35.80763199163617,1.1055598389823178
FOODS_2_334,TX_2,FOODS_2,FOODS,TX,0.6319916361735494,1.332903936409428,1209,1381,72.19027705175117,2.109053126841386
FOODS_2_335,TX_2,FOODS_2,FOODS,TX,0.3768949294302143,0.8198819807025671,721,1462,76.42446419236802,2.1753595410319155
FOODS_2_336,TX_2,FOODS_2,FOODS,TX,0.4610559330893884,0.9559734756235845,882,1411,73.7584945112389,2.073443604158636
FOODS_2_337,TX_2,FOODS_2,FOODS,TX,0.15316257187663357,0.4742993987833672,293,1692,88.44746471510716,3.0967056309644416
FOODS_2_338,TX_2,FOODS_2,FOODS,TX,0.5232618923157345,0.9070893626406797,1001,1289,67.38107684265552,1.7335284223093108
FOODS_2_339,TX_2,FOODS_2,FOODS,TX,0.5922634605331939,1.0943859924298713,1133,1298,67.85154208050183,1.8478026509429337
FOODS_2_340,TX_2,FOODS_2,FOODS,TX,0.5572399372713016,0.9799192571096762,1066,1273,66.5446941975954,1.7585230195598598
FOODS_2_341,TX_2,FOODS_2,FOODS,TX,0.11447987454260324,0.44810672590446377,219,1761,92.05436487192891,3.9142838660056585
FOODS_2_342,TX_2,FOODS_2,FOODS,TX,3.037637219027705,2.6782958931629937,5811,293,15.316257187663357,0.8817036729686469
FOODS_2_343,TX_2,FOODS_2,FOODS,TX,0.20491374803972817,0.5273253993140607,392,1608,84.05645582854156,2.5734017573668324
FOODS_2_344,TX_2,FOODS_2,FOODS,TX,0.5629900679560899,1.031070577598408,1077,1282,67.01515943544172,1.8314187696803663
FOODS_2_345,TX_2,FOODS_2,FOODS,TX,0.23157344485101933,0.6388785300153184,443,1625,84.94511238891793,2.7588592052354493
FOODS_2_346,TX_2,FOODS_2,FOODS,TX,0.883951907997909,2.039392051349737,1691,1508,78.82906429691585,2.3071300971212576
FOODS_2_347,TX_2,FOODS_2,FOODS,TX,4.261369576581286,3.5779803105046177,8152,202,10.559330893883951,0.8396315424429998
FOODS_2_348,TX_2,FOODS_2,FOODS,TX,0.5441714584422374,0.99699273543976,1041,1260,65.86513329848405,1.8321297818407885
FOODS_2_349,TX_2,FOODS_2,FOODS,TX,1.5243073706220596,1.7736919435163416,2916,814,42.55096706743335,1.163605174192991
FOODS_2_350,TX_2,FOODS_2,FOODS,TX,0.18661787767903815,0.5394370892491818,357,1662,86.87924725561945,2.8905970636797895
FOODS_2_351,TX_2,FOODS_2,FOODS,TX,1.170935703084161,1.4107151264287545,2240,825,43.12598013591218,1.2047759093116999
FOODS_2_352,TX_2,FOODS_2,FOODS,TX,1.0888656560376373,1.9414673362206347,2083,1271,66.44014636696288,1.7830182497311924
FOODS_2_353,TX_2,FOODS_2,FOODS,TX,0.35650810245687403,0.8386771918166459,682,1497,78.254051228437,2.3524772257261635
FOODS_2_354,TX_2,FOODS_2,FOODS,TX,0.14950339780449556,0.5369418032889578,286,1733,90.59069524307371,3.591502341579637
FOODS_2_355,TX_2,FOODS_2,FOODS,TX,0.3842132775744903,0.8859087600074406,735,1497,78.254051228437,2.3057734121009985
FOODS_2_356,TX_2,FOODS_2,FOODS,TX,0.9749085206481966,1.4776571005461825,1865,1037,54.2080501829587,1.515687953536111
FOODS_2_357,TX_2,FOODS_2,FOODS,TX,1.9106116048092001,1.849985098948032,3655,466,24.35964453737585,0.9682685346888058
FOODS_2_358,TX_2,FOODS_2,FOODS,TX,0.5331939362258233,0.9611006877168067,1020,1312,68.58337689492943,1.802534917257109
FOODS_2_359,TX_2,FOODS_2,FOODS,TX,1.4558285415577628,1.8950659221377075,2785,738,38.57814950339781,1.301709554416314
FOODS_2_360,TX_2,FOODS_2,FOODS,TX,13.069524307370623,10.973669353172706,25002,395,20.64819654992159,0.8396380078641463
FOODS_2_361,TX_2,FOODS_2,FOODS,TX,0.20125457396759017,0.6022608160032662,385,1609,84.10872974385781,2.9925323143227227
FOODS_2_362,TX_2,FOODS_2,FOODS,TX,0.10297961317302666,0.38588661712829464,197,1760,92.00209095661265,3.7472136983067394
FOODS_2_363,TX_2,FOODS_2,FOODS,TX,0.2472556194458965,0.7438900678564618,473,1653,86.40878201777313,3.008587103191145
FOODS_2_364,TX_2,FOODS_2,FOODS,TX,1.3779404077365394,1.516600795672465,2636,729,38.10768426555149,1.1006287261462162
FOODS_2_365,TX_2,FOODS_2,FOODS,TX,0.26868792472556197,0.8098163458215459,514,1657,86.61787767903816,3.01396628318408
FOODS_2_366,TX_2,FOODS_2,FOODS,TX,0.22059592263460534,0.6544458995863986,422,1633,85.363303711448,2.9667180234805226
FOODS_2_367,TX_2,FOODS_2,FOODS,TX,0.7271301620491375,1.4056003393980574,1391,1078,56.351280710925245,1.9330794027810811
FOODS_2_368,TX_2,FOODS_2,FOODS,TX,4.074228959749085,4.706304165186152,7794,738,38.57814950339781,1.1551398342316024
FOODS_2_369,TX_2,FOODS_2,FOODS,TX,0.07475169890224778,0.3923367042030964,143,1808,94.511238891793,5.248532273709954
FOODS_2_370,TX_2,FOODS_2,FOODS,TX,0.7229482488238369,1.3566746841745856,1383,1271,66.44014636696288,1.8765861683485048
FOODS_2_371,TX_2,FOODS_2,FOODS,TX,4.104547830632514,2.7222439551971718,7852,101,5.2796654469419755,0.6632262718151032
FOODS_2_372,TX_2,FOODS_2,FOODS,TX,0.16414009409304756,0.4700551970919678,314,1666,87.08834291688447,2.863743923684505
FOODS_2_373,TX_2,FOODS_2,FOODS,TX,0.548353371667538,0.8695744261387651,1049,1191,62.25823314166231,1.5857920659708842
FOODS_2_374,TX_2,FOODS_2,FOODS,TX,2.2655514898065867,2.26108379278174,4334,461,24.098274960794562,0.9980279869846489
FOODS_2_375,TX_2,FOODS_2,FOODS,TX,1.0214323052796654,1.2753950236131246,1954,864,45.16466283324621,1.2486339202517438
FOODS_2_376,TX_2,FOODS_2,FOODS,TX,0.9717720857292211,1.4031635827935927,1859,1016,53.1102979613173,1.4439225034341812
FOODS_2_377,TX_2,FOODS_2,FOODS,TX,0.2603240982749608,0.8403894914953615,498,1666,87.08834291688447,3.228243167129772
FOODS_2_378,TX_2,FOODS_2,FOODS,TX,0.7192890747516989,1.119963909951072,1376,1133,59.22634605331939,1.5570428486456402
FOODS_2_379,TX_2,FOODS_2,FOODS,TX,0.03293256664924203,0.22281628394663472,63,1865,97.49085206481965,6.765834145871622
FOODS_2_380,TX_2,FOODS_2,FOODS,TX,2.2556194458964978,3.471190613249736,4315,960,50.18295870360689,1.5389079126643672
FOODS_2_381,TX_2,FOODS_2,FOODS,TX,1.818086774699425,2.4399368730254105,3478,756,39.519079979090435,1.3420354336105838
FOODS_2_382,TX_2,FOODS_2,FOODS,TX,0.7511761630946158,1.057835837854774,1437,1056,55.201254573967596,1.408239358257608
FOODS_2_383,TX_2,FOODS_2,FOODS,TX,0.4411918452692107,1.028778900668487,844,1486,77.67903815995818,2.3318175793587863
FOODS_2_384,TX_2,FOODS_2,FOODS,TX,2.5765812859383166,2.218577756188927,4929,315,16.466283324621013,0.8610548280765707
FOODS_2_385,TX_2,FOODS_2,FOODS,TX,0.9754312598013591,1.5385297805276419,1866,1133,59.22634605331939,1.577281602438038
FOODS_2_386,TX_2,FOODS_2,FOODS,TX,0.23784631468897022,0.6607574291176247,455,1617,84.52692106638787,2.7780856305538815
FOODS_2_387,TX_2,FOODS_2,FOODS,TX,0.10088865656037638,0.3568871764835699,193,1751,91.53162571876634,3.537436106803467
FOODS_2_388,TX_2,FOODS_2,FOODS,TX,2.3261892315734447,2.3320643251149678,4450,537,28.07109252483011,1.002525630099985
FOODS_2_389,TX_2,FOODS_2,FOODS,TX,0.16832200731834815,0.43137921849374766,322,1628,85.1019341348667,2.562821257697327
FOODS_2_390,TX_2,FOODS_2,FOODS,TX,0.09043387349712494,0.428675919399384,173,1783,93.20439100888656,4.740214068271801
FOODS_2_391,TX_2,FOODS_2,FOODS,TX,1.0674333507579719,1.6979407133903341,2042,1039,54.31259801359122,1.5906760943759592
FOODS_2_392,TX_2,FOODS_2,FOODS,TX,0.9137480397281756,1.0526834673860601,1748,851,44.48510193413487,1.1520500418246755
FOODS_2_393,TX_2,FOODS_2,FOODS,TX,0.05906952430737062,0.26702015163135406,113,1814,94.82488238369054,4.520438496201596
FOODS_2_394,TX_2,FOODS_2,FOODS,TX,0.3920543648719289,1.0052059121956936,750,1490,77.8881338212232,2.563945213373816
FOODS_2_395,TX_2,FOODS_2,FOODS,TX,0.1003659174072138,0.4044274737398425,192,1772,92.62937794040774,4.02952998575166
FOODS_2_396,TX_2,FOODS_2,FOODS,TX,0.6021955044432828,0.8757157200984086,1152,1120,58.546785154208045,1.4542050108925828
FOODS_2_397,TX_2,FOODS_2,FOODS,TX,0.8844746471510716,1.3400549731550893,1692,1088,56.87401986408782,1.5150857941168356
FOODS_2_398,TX_2,FOODS_2,FOODS,TX,1.0569785676947203,1.4612837066063251,2022,950,49.66021955044433,1.382510252590455
FOODS_2_399,TX_2,FOODS_2,FOODS,TX,1.1986408782017772,1.871739349819551,2293,977,51.071615263983276,1.5615514069798522
FOODS_3_001,TX_2,FOODS_3,FOODS,TX,0.35859905906952433,0.9495652620887439,686,1503,78.56769472033456,2.647985927661468
FOODS_3_002,TX_2,FOODS_3,FOODS,TX,0.7349712493465761,1.4323354877565473,1406,1313,68.63565081024568,1.9488319972107218
FOODS_3_003,TX_2,FOODS_3,FOODS,TX,0.11552535284892838,0.4419603161323069,221,1759,91.94981704129638,3.8256564921316882
FOODS_3_004,TX_2,FOODS_3,FOODS,TX,0.05802404600104548,0.2730573557060336,111,1816,94.92943021432305,4.705934427618399
FOODS_3_005,TX_2,FOODS_3,FOODS,TX,0.7726084683742812,1.2823399530138482,1478,1140,59.59226346053319,1.6597539445977616
FOODS_3_006,TX_2,FOODS_3,FOODS,TX,0.40407736539466804,0.8442050172595971,773,1453,75.9539989545217,2.0892162975648243
FOODS_3_007,TX_2,FOODS_3,FOODS,TX,10.361212754835337,15.459580887148242,19821,552,28.85520125457397,1.4920628745832494
FOODS_3_008,TX_2,FOODS_3,FOODS,TX,1.1322530057501308,3.058832125081002,2166,1429,74.69942498693152,2.7015447161957327
FOODS_3_009,TX_2,FOODS_3,FOODS,TX,0.20386826973340302,0.7139126144926872,390,1696,88.6565603763722,3.501832901344899
FOODS_3_010,TX_2,FOODS_3,FOODS,TX,0.3329848405645583,0.7052139414546079,637,1464,76.52901202300052,2.117855996864466
FOODS_3_011,TX_2,FOODS_3,FOODS,TX,0.8358599059069525,1.179599076111598,1599,1045,54.62624150548876,1.4112401704824808
FOODS_3_012,TX_2,FOODS_3,FOODS,TX,1.065865133298484,1.6857917501570727,2039,1061,55.462624150548876,1.5816182530899854
FOODS_3_013,TX_2,FOODS_3,FOODS,TX,0.6346053319393623,0.9776768657811781,1214,1167,61.00365917407213,1.5406061319929107
FOODS_3_014,TX_2,FOODS_3,FOODS,TX,2.0663878724516467,2.7491505668143996,3953,709,37.06220595922635,1.3304136185975073
FOODS_3_015,TX_2,FOODS_3,FOODS,TX,1.523784631468897,2.837212356097463,2915,892,46.62833246210141,1.8619510247733952
FOODS_3_016,TX_2,FOODS_3,FOODS,TX,0.13277574490329325,0.47217280229517844,254,1733,90.59069524307371,3.556167601538096
FOODS_3_017,TX_2,FOODS_3,FOODS,TX,0.1390486147412441,0.40974853784628673,266,1679,87.76790381599582,2.9468005748118293
FOODS_3_018,TX_2,FOODS_3,FOODS,TX,0.14061683220073184,0.4781710230334218,269,1726,90.22477783585991,3.400524784620579
FOODS_3_019,TX_2,FOODS_3,FOODS,TX,0.4364871928907475,1.0634998849068047,835,1389,72.60846837428123,2.4364973411098414
FOODS_3_020,TX_2,FOODS_3,FOODS,TX,2.300052273915316,3.625064564045716,4400,961,50.235232618923156,1.5760792070498761
FOODS_3_021,TX_2,FOODS_3,FOODS,TX,2.660742289597491,3.9058494478114176,5090,782,40.87820177731312,1.4679548121145858
FOODS_3_022,TX_2,FOODS_3,FOODS,TX,0.12702561421850497,0.4040412846470246,243,1710,89.3883951907998,3.180785915760321
FOODS_3_023,TX_2,FOODS_3,FOODS,TX,1.4051228437009933,1.513023967151052,2688,671,35.07579717720857,1.0767912385267717
FOODS_3_024,TX_2,FOODS_3,FOODS,TX,0.5373758494511239,1.6376163963812733,1028,1627,85.04966021955045,3.047432068363206
FOODS_3_025,TX_2,FOODS_3,FOODS,TX,0.38003136434918977,0.7212832873467446,727,1383,72.2948248823837,1.8979572609275412
FOODS_3_026,TX_2,FOODS_3,FOODS,TX,1.4072138003136434,1.5317047633226226,2692,662,34.60533193936226,1.0884662749762917
FOODS_3_027,TX_2,FOODS_3,FOODS,TX,0.7783585990590696,1.5907065425130456,1489,1328,69.41975953998954,2.043667975706821
FOODS_3_028,TX_2,FOODS_3,FOODS,TX,1.304234187140617,1.4345803446344254,2495,725,37.89858860428646,1.0999407612367358
FOODS_3_029,TX_2,FOODS_3,FOODS,TX,1.8504966021955045,2.237148563858009,3540,756,39.519079979090435,1.2089449725029298
FOODS_3_030,TX_2,FOODS_3,FOODS,TX,22.499215891270257,21.301436011759833,43041,483,25.248301097752226,0.9467634834343198
FOODS_3_031,TX_2,FOODS_3,FOODS,TX,0.41191845269210664,0.7287463655573851,788,1327,69.3674856246733,1.7691520270447687
FOODS_3_032,TX_2,FOODS_3,FOODS,TX,1.051228437009932,1.5008678823251351,2011,1012,52.901202300052276,1.4277276274927815
FOODS_3_033,TX_2,FOODS_3,FOODS,TX,0.21536853110297963,0.5532653945932089,412,1602,83.74281233664401,2.5689240287786617
FOODS_3_034,TX_2,FOODS_3,FOODS,TX,1.1693674856246732,1.9991008615195272,2237,1124,58.755880815473084,1.7095574197974321
FOODS_3_035,TX_2,FOODS_3,FOODS,TX,1.5943544171458441,1.4386365849981724,3050,497,25.980135912179826,0.9023317334759029
FOODS_3_036,TX_2,FOODS_3,FOODS,TX,0.1390486147412441,0.45106398417925486,266,1713,89.54521693674856,3.2439300817102055
FOODS_3_037,TX_2,FOODS_3,FOODS,TX,1.0951385258755881,1.6143130701436115,2095,1032,53.94668060637742,1.474072030159775
FOODS_3_038,TX_2,FOODS_3,FOODS,TX,0.07475169890224778,0.3363526577648058,143,1803,94.24986931521171,4.499598841287226
FOODS_3_039,TX_2,FOODS_3,FOODS,TX,2.8771562990067956,3.1261928041763896,5504,646,33.76894929430214,1.086556474271336
FOODS_3_040,TX_2,FOODS_3,FOODS,TX,0.34657605854678514,0.6865489135238857,663,1434,74.9607945635128,1.9809473176036099
FOODS_3_041,TX_2,FOODS_3,FOODS,TX,1.1860951385258756,1.7425499114438048,2269,926,48.405645582854156,1.4691485150251207
FOODS_3_042,TX_2,FOODS_3,FOODS,TX,4.1651855723993725,2.633248284294023,7968,107,5.5933089388395185,0.6322043132347472
FOODS_3_043,TX_2,FOODS_3,FOODS,TX,0.37637219027705177,0.8517186731673848,720,1456,76.11082070047046,2.2629691969016763
FOODS_3_044,TX_2,FOODS_3,FOODS,TX,0.20386826973340302,0.592178524798228,390,1644,85.93831677992682,2.9047115844590006
FOODS_3_045,TX_2,FOODS_3,FOODS,TX,0.6199686356508103,0.9563477636512934,1186,1156,60.42864610559331,1.5425744282166307
FOODS_3_046,TX_2,FOODS_3,FOODS,TX,0.47882906429691585,0.9818948297268527,916,1382,72.24255096706743,2.050616604003787
FOODS_3_047,TX_2,FOODS_3,FOODS,TX,0.40250914793518033,1.2014783336537918,770,1611,84.21327757449033,2.9849714964671477
FOODS_3_048,TX_2,FOODS_3,FOODS,TX,1.062205959226346,1.938327025657801,2032,1132,59.17407213800313,1.8248127953166207
FOODS_3_049,TX_2,FOODS_3,FOODS,TX,0.338212232096184,0.6699531168547275,647,1433,74.90852064819656,1.9808660162953533
FOODS_3_050,TX_2,FOODS_3,FOODS,TX,0.6257187663355985,1.0031369825719083,1197,1177,61.52639832723471,1.603175478412749
FOODS_3_051,TX_2,FOODS_3,FOODS,TX,1.0297961317302666,1.8090459615642638,1970,1167,61.00365917407213,1.7567030073464145
FOODS_3_053,TX_2,FOODS_3,FOODS,TX,0.4370099320439101,0.8558987106747897,836,1387,72.50392054364872,1.958533772154154
FOODS_3_054,TX_2,FOODS_3,FOODS,TX,2.783063251437533,3.3943229778104462,5324,767,40.09409304756926,1.2196355853777956
FOODS_3_055,TX_2,FOODS_3,FOODS,TX,0.3737584945112389,0.8433107066323446,715,1449,75.74490329325666,2.256298436066679
FOODS_3_056,TX_2,FOODS_3,FOODS,TX,0.5190799790904339,1.338118640560305,993,1455,76.0585467851542,2.5778660215426616
FOODS_3_057,TX_2,FOODS_3,FOODS,TX,0.36487192890747516,0.7251169987915604,698,1404,73.3925771040251,1.9873192244817408
FOODS_3_058,TX_2,FOODS_3,FOODS,TX,0.6649242028227914,1.3300156537147483,1272,1310,68.47882906429692,2.0002515295254035
FOODS_3_059,TX_2,FOODS_3,FOODS,TX,2.1761630946157866,3.0989295828012042,4163,855,44.6941975953999,1.4240336997114351
FOODS_3_060,TX_2,FOODS_3,FOODS,TX,0.31155253528489285,0.7923254691368973,596,1541,80.55410350235232,2.5431520511055106
FOODS_3_061,TX_2,FOODS_3,FOODS,TX,0.2697334030318871,0.71695601163023,516,1558,81.44276006272871,2.658017151644632
FOODS_3_062,TX_2,FOODS_3,FOODS,TX,0.6455828541557763,0.9316902058655829,1235,1104,57.71040250914794,1.443176812810413
FOODS_3_063,TX_2,FOODS_3,FOODS,TX,1.5431259801359123,1.8319417337962618,2952,745,38.9440669106116,1.1871627834526588
FOODS_3_064,TX_2,FOODS_3,FOODS,TX,2.5013068478829066,3.4305914207722754,4785,847,44.276006272869836,1.3715196213035241
FOODS_3_065,TX_2,FOODS_3,FOODS,TX,0.8238369053842133,1.118415888169185,1576,993,51.90799790904339,1.3575695393830272
FOODS_3_066,TX_2,FOODS_3,FOODS,TX,1.1390486147412442,1.7822070769425176,2179,1142,59.69681129116571,1.5646453135342064
FOODS_3_067,TX_2,FOODS_3,FOODS,TX,2.033978044955567,1.6675576914546006,3891,348,18.1913225300575,0.8198503890394888
FOODS_3_068,TX_2,FOODS_3,FOODS,TX,0.1955044432828019,0.5128481765620819,374,1620,84.68374281233665,2.623204710596959
FOODS_3_069,TX_2,FOODS_3,FOODS,TX,1.5211709357030843,5.564259104438885,2910,1257,65.70831155253528,3.6578789232960776
FOODS_3_070,TX_2,FOODS_3,FOODS,TX,4.27443805541035,7.594141378360986,8177,1070,55.933089388395196,1.7766408776818596
FOODS_3_071,TX_2,FOODS_3,FOODS,TX,1.901202300052274,2.7338654905180713,3637,1052,54.99215891270256,1.437966643761636
FOODS_3_072,TX_2,FOODS_3,FOODS,TX,0.5645582854155776,1.1352743414760147,1080,1385,72.3993727130162,2.010907236336682
FOODS_3_073,TX_2,FOODS_3,FOODS,TX,0.7004704652378463,2.4253897560852113,1340,1702,88.97020386826973,3.4625153756649323
FOODS_3_074,TX_2,FOODS_3,FOODS,TX,0.6628332462101412,1.0548571270440796,1268,1209,63.199163617354934,1.591436659333852
FOODS_3_075,TX_2,FOODS_3,FOODS,TX,0.19968635650810246,0.520359452834016,382,1624,84.89283847360167,2.6058838567316034
FOODS_3_076,TX_2,FOODS_3,FOODS,TX,4.0245687401986405,3.8366110495881145,7699,266,13.904861474124411,0.9532974331552232
FOODS_3_077,TX_2,FOODS_3,FOODS,TX,3.4866701515943546,6.037708826263937,6670,1306,68.26973340303188,1.7316547203362684
FOODS_3_078,TX_2,FOODS_3,FOODS,TX,0.35755358076319915,0.7358971664015085,684,1441,75.3267119707266,2.0581451452135755
FOODS_3_079,TX_2,FOODS_3,FOODS,TX,4.862519602718244,4.678404643477788,9302,351,18.348144276006273,0.9621358936758769
FOODS_3_080,TX_2,FOODS_3,FOODS,TX,21.067433350757973,7.272141960336929,40302,8,0.4181913225300575,0.34518404967804434
FOODS_3_081,TX_2,FOODS_3,FOODS,TX,0.792472556194459,1.0466652576211186,1516,971,50.75797177208573,1.3207589959295514
FOODS_3_082,TX_2,FOODS_3,FOODS,TX,0.7349712493465761,1.2380454343859795,1406,1162,60.74228959749085,1.684481448065703
FOODS_3_083,TX_2,FOODS_3,FOODS,TX,1.3099843178254051,1.658813676565728,2506,840,43.910088865656036,1.2662851409697675
FOODS_3_084,TX_2,FOODS_3,FOODS,TX,0.6053319393622583,1.5746796204364877,1158,1418,74.1244119184527,2.601348975729707
FOODS_3_085,TX_2,FOODS_3,FOODS,TX,0.2728698379508625,0.6935001367259683,522,1579,82.54051228437011,2.5415052903386544
FOODS_3_086,TX_2,FOODS_3,FOODS,TX,7.668583376894929,7.19156154521788,14670,301,15.734448510193413,0.9377953126108932
FOODS_3_087,TX_2,FOODS_3,FOODS,TX,3.16466283324621,3.658337986575404,6054,896,46.83742812336644,1.155996129553807
FOODS_3_088,TX_2,FOODS_3,FOODS,TX,0.027182435964453737,0.18379215756087938,52,1867,97.59539989545218,6.761430719499274
FOODS_3_089,TX_2,FOODS_3,FOODS,TX,1.686356508102457,2.2569990982100507,3226,853,44.58964976476738,1.33838787193919
FOODS_3_090,TX_2,FOODS_3,FOODS,TX,62.465237846314686,54.067377858483134,119496,471,24.621014113957134,0.8655594651141314
FOODS_3_091,TX_2,FOODS_3,FOODS,TX,0.30371144798745425,0.6470659757283294,581,1478,77.26084683742812,2.130528763456616
FOODS_3_092,TX_2,FOODS_3,FOODS,TX,1.1165708311552536,1.5710183623694145,2136,931,48.66701515943544,1.4070028685452667
FOODS_3_093,TX_2,FOODS_3,FOODS,TX,4.371667537898588,4.632901730202428,8363,638,33.35075797177209,1.0597561891518887
FOODS_3_094,TX_2,FOODS_3,FOODS,TX,0.9158389963408259,1.2964083952220904,1752,1072,56.0376372190277,1.4155418151026593
FOODS_3_095,TX_2,FOODS_3,FOODS,TX,0.35650810245687403,0.7007398489019595,682,1409,73.65394668060638,1.9655650013921533
FOODS_3_096,TX_2,FOODS_3,FOODS,TX,0.7982226868792472,1.1571394621666886,1527,1039,54.31259801359122,1.4496449188768012
